sep=,
media_type,stream_index,key_frame,pkt_pts,pkt_pts_time,pkt_dts,pkt_dts_time,best_effort_timestamp,best_effort_timestamp_time,pkt_duration,pkt_duration_time,pkt_pos,pkt_size,width,height,pix_fmt,sample_aspect_ratio,pict_type,coded_picture_number,display_picture_number,interlaced_frame,top_field_first,repeat_pict,color_range,color_space,color_primaries,color_transfer,chroma_location
video,0,0,302302,10.076733,302302,10.076733,302302,10.076733,1001,0.033367,455518,338,640,360,yuv420p,N/A,B,304,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,303303,10.110100,303303,10.110100,303303,10.110100,1001,0.033367,454825,693,640,360,yuv420p,N/A,B,303,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,304304,10.143467,304304,10.143467,304304,10.143467,1001,0.033367,455856,427,640,360,yuv420p,N/A,B,305,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,305305,10.176833,305305,10.176833,305305,10.176833,1001,0.033367,450778,4047,640,360,yuv420p,N/A,P,302,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,306306,10.210200,306306,10.210200,306306,10.210200,1001,0.033367,460964,298,640,360,yuv420p,N/A,B,308,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,307307,10.243567,307307,10.243567,307307,10.243567,1001,0.033367,460288,676,640,360,yuv420p,N/A,B,307,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,308308,10.276933,308308,10.276933,308308,10.276933,1001,0.033367,461262,365,640,360,yuv420p,N/A,B,309,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,309309,10.310300,309309,10.310300,309309,10.310300,1001,0.033367,456283,4005,640,360,yuv420p,N/A,P,306,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,310310,10.343667,310310,10.343667,310310,10.343667,1001,0.033367,466930,316,640,360,yuv420p,N/A,B,312,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,311311,10.377033,311311,10.377033,311311,10.377033,1001,0.033367,466225,705,640,360,yuv420p,N/A,B,311,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,312312,10.410400,312312,10.410400,312312,10.410400,1001,0.033367,467246,386,640,360,yuv420p,N/A,B,313,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,313313,10.443767,313313,10.443767,313313,10.443767,1001,0.033367,461627,4598,640,360,yuv420p,N/A,P,310,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,314314,10.477133,314314,10.477133,314314,10.477133,1001,0.033367,472616,282,640,360,yuv420p,N/A,B,316,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,315315,10.510500,315315,10.510500,315315,10.510500,1001,0.033367,471959,657,640,360,yuv420p,N/A,B,315,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,316316,10.543867,316316,10.543867,316316,10.543867,1001,0.033367,472898,211,640,360,yuv420p,N/A,B,317,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,317317,10.577233,317317,10.577233,317317,10.577233,1001,0.033367,467632,4327,640,360,yuv420p,N/A,P,314,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,318318,10.610600,318318,10.610600,318318,10.610600,1001,0.033367,478514,233,640,360,yuv420p,N/A,B,320,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,319319,10.643967,319319,10.643967,319319,10.643967,1001,0.033367,477878,636,640,360,yuv420p,N/A,B,319,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,320320,10.677333,320320,10.677333,320320,10.677333,1001,0.033367,478747,263,640,360,yuv420p,N/A,B,321,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,321321,10.710700,321321,10.710700,321321,10.710700,1001,0.033367,473109,4769,640,360,yuv420p,N/A,P,318,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,322322,10.744067,322322,10.744067,322322,10.744067,1001,0.033367,483299,227,640,360,yuv420p,N/A,B,324,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,323323,10.777433,323323,10.777433,323323,10.777433,1001,0.033367,482712,587,640,360,yuv420p,N/A,B,323,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,324324,10.810800,324324,10.810800,324324,10.810800,1001,0.033367,483526,305,640,360,yuv420p,N/A,B,325,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,325325,10.844167,325325,10.844167,325325,10.844167,1001,0.033367,479010,3702,640,360,yuv420p,N/A,P,322,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,326326,10.877533,326326,10.877533,326326,10.877533,1001,0.033367,488698,322,640,360,yuv420p,N/A,B,328,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,327327,10.910900,327327,10.910900,327327,10.910900,1001,0.033367,488179,519,640,360,yuv420p,N/A,B,327,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,328328,10.944267,328328,10.944267,328328,10.944267,1001,0.033367,489020,318,640,360,yuv420p,N/A,B,329,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,329329,10.977633,329329,10.977633,329329,10.977633,1001,0.033367,483831,4348,640,360,yuv420p,N/A,P,326,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,330330,11.011000,330330,11.011000,330330,11.011000,1001,0.033367,494767,326,640,360,yuv420p,N/A,B,332,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,331331,11.044367,331331,11.044367,331331,11.044367,1001,0.033367,494187,580,640,360,yuv420p,N/A,B,331,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,332332,11.077733,332332,11.077733,332332,11.077733,1001,0.033367,495093,265,640,360,yuv420p,N/A,B,333,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,333333,11.111100,333333,11.111100,333333,11.111100,1001,0.033367,489338,4849,640,360,yuv420p,N/A,P,330,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,334334,11.144467,334334,11.144467,334334,11.144467,1001,0.033367,499915,294,640,360,yuv420p,N/A,B,336,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,335335,11.177833,335335,11.177833,335335,11.177833,1001,0.033367,499466,449,640,360,yuv420p,N/A,B,335,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,336336,11.211200,336336,11.211200,336336,11.211200,1001,0.033367,500209,170,640,360,yuv420p,N/A,B,337,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,337337,11.244567,337337,11.244567,337337,11.244567,1001,0.033367,495358,4108,640,360,yuv420p,N/A,P,334,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,338338,11.277933,338338,11.277933,338338,11.277933,1001,0.033367,504580,279,640,360,yuv420p,N/A,B,340,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,339339,11.311300,339339,11.311300,339339,11.311300,1001,0.033367,504041,539,640,360,yuv420p,N/A,B,339,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,340340,11.344667,340340,11.344667,340340,11.344667,1001,0.033367,504859,223,640,360,yuv420p,N/A,B,341,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,341341,11.378033,341341,11.378033,341341,11.378033,1001,0.033367,500379,3662,640,360,yuv420p,N/A,P,338,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,342342,11.411400,342342,11.411400,342342,11.411400,1001,0.033367,509425,298,640,360,yuv420p,N/A,B,344,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,343343,11.444767,343343,11.444767,343343,11.444767,1001,0.033367,508842,583,640,360,yuv420p,N/A,B,343,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,344344,11.478133,344344,11.478133,344344,11.478133,1001,0.033367,509723,231,640,360,yuv420p,N/A,B,345,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,345345,11.511500,345345,11.511500,345345,11.511500,1001,0.033367,505082,3760,640,360,yuv420p,N/A,P,342,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,346346,11.544867,346346,11.544867,346346,11.544867,1001,0.033367,513901,284,640,360,yuv420p,N/A,B,348,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,347347,11.578233,347347,11.578233,347347,11.578233,1001,0.033367,513363,538,640,360,yuv420p,N/A,B,347,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,348348,11.611600,348348,11.611600,348348,11.611600,1001,0.033367,514185,225,640,360,yuv420p,N/A,B,349,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,349349,11.644967,349349,11.644967,349349,11.644967,1001,0.033367,509954,3409,640,360,yuv420p,N/A,P,346,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,350350,11.678333,350350,11.678333,350350,11.678333,1001,0.033367,518426,283,640,360,yuv420p,N/A,B,352,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,351351,11.711700,351351,11.711700,351351,11.711700,1001,0.033367,517889,537,640,360,yuv420p,N/A,B,351,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,352352,11.745067,352352,11.745067,352352,11.745067,1001,0.033367,518709,183,640,360,yuv420p,N/A,B,353,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,353353,11.778433,353353,11.778433,353353,11.778433,1001,0.033367,514410,3479,640,360,yuv420p,N/A,P,350,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,354354,11.811800,354354,11.811800,354354,11.811800,1001,0.033367,523848,409,640,360,yuv420p,N/A,B,356,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,355355,11.845167,355355,11.845167,355355,11.845167,1001,0.033367,523113,735,640,360,yuv420p,N/A,B,355,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,356356,11.878533,356356,11.878533,356356,11.878533,1001,0.033367,524257,385,640,360,yuv420p,N/A,B,357,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,357357,11.911900,357357,11.911900,357357,11.911900,1001,0.033367,518892,4221,640,360,yuv420p,N/A,P,354,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,358358,11.945267,358358,11.945267,358358,11.945267,1001,0.033367,533069,353,640,360,yuv420p,N/A,B,360,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,359359,11.978633,359359,11.978633,359359,11.978633,1001,0.033367,532375,694,640,360,yuv420p,N/A,B,359,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,360360,12.012000,360360,12.012000,360360,12.012000,1001,0.033367,533422,400,640,360,yuv420p,N/A,B,361,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,361361,12.045367,361361,12.045367,361361,12.045367,1001,0.033367,524642,7733,640,360,yuv420p,N/A,P,358,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,362362,12.078733,362362,12.078733,362362,12.078733,1001,0.033367,538576,412,640,360,yuv420p,N/A,B,364,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,363363,12.112100,363363,12.112100,363363,12.112100,1001,0.033367,537930,646,640,360,yuv420p,N/A,B,363,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,364364,12.145467,364364,12.145467,364364,12.145467,1001,0.033367,538988,376,640,360,yuv420p,N/A,B,365,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,365365,12.178833,365365,12.178833,365365,12.178833,1001,0.033367,533822,4108,640,360,yuv420p,N/A,P,362,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,366366,12.212200,366366,12.212200,366366,12.212200,1001,0.033367,544076,414,640,360,yuv420p,N/A,B,368,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,367367,12.245567,367367,12.245567,367367,12.245567,1001,0.033367,543423,653,640,360,yuv420p,N/A,B,367,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,368368,12.278933,368368,12.278933,368368,12.278933,1001,0.033367,544490,361,640,360,yuv420p,N/A,B,369,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,369369,12.312300,369369,12.312300,369369,12.312300,1001,0.033367,539364,4059,640,360,yuv420p,N/A,P,366,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,370370,12.345667,370370,12.345667,370370,12.345667,1001,0.033367,548438,345,640,360,yuv420p,N/A,B,372,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,371371,12.379033,371371,12.379033,371371,12.379033,1001,0.033367,547903,535,640,360,yuv420p,N/A,B,371,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,372372,12.412400,372372,12.412400,372372,12.412400,1001,0.033367,548783,284,640,360,yuv420p,N/A,B,373,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,373373,12.445767,373373,12.445767,373373,12.445767,1001,0.033367,544851,3052,640,360,yuv420p,N/A,P,370,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,374374,12.479133,374374,12.479133,374374,12.479133,1001,0.033367,552521,357,640,360,yuv420p,N/A,B,376,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,375375,12.512500,375375,12.512500,375375,12.512500,1001,0.033367,551954,567,640,360,yuv420p,N/A,B,375,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,376376,12.545867,376376,12.545867,376376,12.545867,1001,0.033367,552878,285,640,360,yuv420p,N/A,B,377,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,377377,12.579233,377377,12.579233,377377,12.579233,1001,0.033367,549067,2887,640,360,yuv420p,N/A,P,374,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,378378,12.612600,378378,12.612600,378378,12.612600,1001,0.033367,556727,331,640,360,yuv420p,N/A,B,380,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,379379,12.645967,379379,12.645967,379379,12.645967,1001,0.033367,556176,551,640,360,yuv420p,N/A,B,379,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,380380,12.679333,380380,12.679333,380380,12.679333,1001,0.033367,557058,264,640,360,yuv420p,N/A,B,381,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,381381,12.712700,381381,12.712700,381381,12.712700,1001,0.033367,553163,3013,640,360,yuv420p,N/A,P,378,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,382382,12.746067,382382,12.746067,382382,12.746067,1001,0.033367,560646,269,640,360,yuv420p,N/A,B,384,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,383383,12.779433,383383,12.779433,383383,12.779433,1001,0.033367,560093,553,640,360,yuv420p,N/A,B,383,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,384384,12.812800,384384,12.812800,384384,12.812800,1001,0.033367,560915,235,640,360,yuv420p,N/A,B,385,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,385385,12.846167,385385,12.846167,385385,12.846167,1001,0.033367,557322,2771,640,360,yuv420p,N/A,P,382,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,386386,12.879533,386386,12.879533,386386,12.879533,1001,0.033367,563802,247,640,360,yuv420p,N/A,B,388,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,387387,12.912900,387387,12.912900,387387,12.912900,1001,0.033367,563316,486,640,360,yuv420p,N/A,B,387,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,388388,12.946267,388388,12.946267,388388,12.946267,1001,0.033367,564049,205,640,360,yuv420p,N/A,B,389,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,389389,12.979633,389389,12.979633,389389,12.979633,1001,0.033367,561150,2166,640,360,yuv420p,N/A,P,386,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,390390,13.013000,390390,13.013000,390390,13.013000,1001,0.033367,566318,205,640,360,yuv420p,N/A,B,392,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,391391,13.046367,391391,13.046367,391391,13.046367,1001,0.033367,565858,460,640,360,yuv420p,N/A,B,391,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,392392,13.079733,392392,13.079733,392392,13.079733,1001,0.033367,566523,227,640,360,yuv420p,N/A,B,393,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,393393,13.113100,393393,13.113100,393393,13.113100,1001,0.033367,564254,1604,640,360,yuv420p,N/A,P,390,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,394394,13.146467,394394,13.146467,394394,13.146467,1001,0.033367,568211,222,640,360,yuv420p,N/A,B,396,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,395395,13.179833,395395,13.179833,395395,13.179833,1001,0.033367,567821,390,640,360,yuv420p,N/A,B,395,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,396396,13.213200,396396,13.213200,396396,13.213200,1001,0.033367,568433,226,640,360,yuv420p,N/A,B,397,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,397397,13.246567,397397,13.246567,397397,13.246567,1001,0.033367,566750,1071,640,360,yuv420p,N/A,P,394,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,398398,13.279933,N/A,N/A,398398,13.279933,1001,0.033367,569067,230,640,360,yuv420p,N/A,B,399,0,0,0,0,unknown,unknown,unknown,unknown,left
video,0,0,399399,13.313300,N/A,N/A,399399,13.313300,1001,0.033367,568659,408,640,360,yuv420p,N/A,P,398,0,0,0,0,unknown,unknown,unknown,unknown,left
